,NumExp,CPR,Concept,F1Score,Pattern,Encoding,Pattern Complexity,Recall,Examples,TH,Accuracy,Precision
1719,5,124.03,Key,3.89,Double,Agent,10,2.0,[ 275  220 1079  310  273],0.5,50.6,71.43
1720,5,234.66,Orb,77.73,Double,Agent,10,74.0,[ 594  780 1033  163 1300],0.2,78.8,81.86
1721,5,179.55,Orb,43.03,Double,Agent,10,28.4,[ 594  780 1033  163 1300],0.5,62.4,88.75
1722,5,277.53,Level Door,92.51,SVM,Agent,10,96.4,[467 368 360 427 436],0.0,92.2,88.93
1723,5,196.46,Green Door,65.32,SVM,Agent,10,64.4,[653 625 604 693 652],0.0,65.8,66.26
1724,5,216.55,Key Door,72.06,SVM,Agent,10,71.2,[903 932 866 954 878],0.0,72.4,72.95
1725,5,209.39,Other Door,69.42,SVM,Agent,10,67.2,[1326 1159 1212 1228 1220],0.0,70.4,71.79
1726,5,192.07999999999998,Key,63.82,SVM,Agent,10,62.8,[252 283 297 336 213],0.0,64.4,64.88
1727,5,197.86,Orb,63.28,SVM,Agent,10,54.8,[ 184  775  554 1344 1035],0.0,68.2,74.86
1728,5,237.42,Level Door,78.47,Double,Agent,10,73.6,[474 591 513 506 510],0.2,79.8,84.02
1729,5,177.6,Level Door,31.08,Double,Agent,10,18.4,[474 591 513 506 510],0.5,59.2,100.0
1730,5,201.11,Green Door,66.39,Double,Agent,10,63.2,[679 661 848 763 782],0.2,68.0,69.91
1731,5,175.1,Green Door,47.49,Double,Agent,10,34.0,[679 661 848 763 782],0.5,62.4,78.7
1732,5,149.21,Key Door,39.11,Double,Agent,10,28.0,[ 996  892 1077 1089  977],0.2,56.4,64.81
1733,5,126.67,Key Door,14.29,Double,Agent,10,8.0,[ 996  892 1077 1089  977],0.5,52.0,66.67
1734,5,211.54999999999998,Other Door,62.03,Double,Agent,10,46.4,[1103 1184 1206 1189 1110],0.2,71.6,93.55
1735,5,178.74,Other Door,39.12,Double,Agent,10,24.8,[1103 1184 1206 1189 1110],0.5,61.4,92.54
1736,5,96.19,Key,26.53,Double,Agent,10,21.6,[ 323 1066  828 1082  233],0.2,40.2,34.39
1737,5,80.77,Key,9.4,Double,Agent,10,5.6,[ 323 1066  828 1082  233],0.5,46.0,29.17
1738,5,220.14999999999998,Orb,69.71,Double,Agent,10,58.0,[1007  763 1001 1007  593],0.2,74.8,87.35
1739,5,186.32999999999998,Orb,47.95,Double,Agent,10,32.8,[1007  763 1001 1007  593],0.5,64.4,89.13
1740,5,253.59,Level Door,84.58,SVM,Agent,10,85.6,[448 569 403 578 554],0.0,84.4,83.59
1741,5,202.13,Green Door,68.02,SVM,Agent,10,74.0,[609 750 630 784 748],0.0,65.2,62.93
1742,5,204.11999999999998,Key Door,68.23,SVM,Agent,10,69.6,[ 977  968 1083  979  995],0.0,67.6,66.92
1743,5,174.85,Other Door,58.59,SVM,Agent,10,60.0,[1301 1163 1230 1289 1341],0.0,57.6,57.25
1744,5,211.44,Key,70.86,SVM,Agent,10,90.0,[1092  295 1096  301  211],0.0,63.0,58.44
1745,5,213.0,Orb,70.21,SVM,Agent,10,66.0,[ 551 1338 1042  766  775],0.0,72.0,75.0
1746,5,231.14,Level Door,76.33,Double,Agent,10,71.6,[386 393 584 465 484],0.2,77.8,81.74
1747,5,196.55,Level Door,52.02,Double,Agent,10,36.0,[386 393 584 465 484],0.5,66.8,93.75
1748,5,160.5,Green Door,48.78,Double,Agent,10,40.0,[757 639 732 649 613],0.2,58.0,62.5
1749,5,144.17999999999998,Green Door,25.74,Double,Agent,10,15.6,[757 639 732 649 613],0.5,55.0,73.58
1750,5,159.18,Key Door,47.9,Double,Agent,10,38.8,[ 937  967 1075  892  932],0.2,57.8,62.58
1751,5,150.47,Key Door,29.13,Double,Agent,10,18.0,[ 937  967 1075  892  932],0.5,56.2,76.27
1752,5,146.13,Other Door,42.53,Double,Agent,10,33.6,[1213 1322 1311 1329 1186],0.2,54.6,57.93
1753,5,82.57,Other Door,8.3,Double,Agent,10,4.8,[1213 1322 1311 1329 1186],0.5,47.0,30.77
1754,5,137.67000000000002,Key,26.84,Double,Agent,10,16.8,[ 255 1071  829  823 1095],0.2,54.2,66.67
1755,5,143.21,Key,11.9,Double,Agent,10,6.4,[ 255 1071  829  823 1095],0.5,52.6,84.21
1756,5,226.57999999999998,Orb,75.21,Double,Agent,10,72.8,[ 186  765  199 1346  756],0.2,76.0,77.78
1757,5,173.5,Orb,46.63,Double,Agent,10,33.2,[ 186  765  199 1346  756],0.5,62.0,78.3
1758,5,243.26,Level Door,81.21,SVM,Agent,10,90.8,[584 394 536 455 509],0.0,79.0,73.46
1759,5,204.89999999999998,Green Door,69.06,SVM,Agent,10,80.8,[758 679 795 780 785],0.0,63.8,60.3
1760,5,185.14,Key Door,60.68,SVM,Agent,10,56.8,[ 908 1004 1085  860  888],0.0,63.2,65.14
1761,5,204.70999999999998,Other Door,68.89,SVM,Agent,10,86.8,[1115 1226 1184 1322 1192],0.0,60.8,57.11
1762,5,167.10000000000002,Key,53.86,SVM,Agent,10,48.8,[207 305 348 278 252],0.0,58.2,60.1
1763,5,178.74,Orb,60.26,SVM,Agent,10,64.0,[1042 1002 1035  755  199],0.0,57.8,56.94
1764,5,198.63000000000002,Level Door,65.55,Double,Agent,10,62.4,[359 497 479 450 506],0.2,67.2,69.03
1765,5,156.34,Level Door,33.75,Double,Agent,10,21.6,[359 497 479 450 506],0.5,57.6,77.14
1766,5,192.32999999999998,Green Door,61.25,Double,Agent,10,52.8,[770 787 774 615 682],0.2,66.6,72.93
1767,5,188.2,Green Door,54.4,Double,Agent,10,40.8,[770 787 774 615 682],0.5,65.8,81.6
1768,5,145.02,Key Door,39.13,Double,Agent,10,28.8,[ 897 1016  934  964  883],0.2,55.2,61.02
1769,5,121.33,Key Door,15.97,Double,Agent,10,9.2,[ 897 1016  934  964  883],0.5,51.6,60.53
1770,5,215.29000000000002,Other Door,67.8,Double,Agent,10,56.0,[1155 1170 1325 1302 1223],0.2,73.4,85.89
1771,5,177.88,Other Door,40.37,Double,Agent,10,26.0,[1155 1170 1325 1302 1223],0.5,61.6,90.28
1772,5,173.87,Key,54.37,Double,Agent,10,46.0,[ 323 1057  335  846  341],0.2,61.4,66.47
1773,5,136.82,Key,6.9,Double,Agent,10,3.6,[ 323 1057  335  846  341],0.5,51.4,81.82
1774,5,245.10000000000002,Orb,81.18,Double,Agent,10,76.8,[1302  552 1335 1308 1038],0.2,82.2,86.1
1775,5,196.19,Orb,54.85,Double,Agent,10,39.6,[1302  552 1335 1308 1038],0.5,67.4,89.19
1776,5,246.87,Level Door,81.7,SVM,Agent,10,76.8,[533 551 374 373 416],0.0,82.8,87.27
1777,5,202.32,Green Door,68.26,SVM,Agent,10,80.0,[709 635 812 620 640],0.0,62.8,59.52
1778,5,179.47,Key Door,51.08,SVM,Agent,10,38.0,[957 903 908 914 862],0.0,63.6,77.87
1779,5,187.77999999999997,Other Door,60.93,SVM,Agent,10,55.2,[1320 1269 1222 1239 1160],0.0,64.6,67.98
1780,5,177.0,Key,60.0,SVM,Agent,10,66.0,[ 824  807  262 1063  283],0.0,56.0,55.0
1781,5,197.78,Orb,66.42,SVM,Agent,10,70.0,[ 181 1005 1041 1045  775],0.0,64.6,63.18
1782,5,218.26999999999998,Level Door,71.83,Double,Agent,10,66.8,[407 476 373 354 426],0.2,73.8,77.67
1783,5,205.72,Level Door,62.79,Double,Agent,10,49.6,[407 476 373 354 426],0.5,70.6,85.52
1784,5,188.20999999999998,Green Door,60.27,Double,Agent,10,52.8,[807 693 608 600 618],0.2,65.2,70.21
1785,5,184.8,Green Door,49.14,Double,Agent,10,34.4,[807 693 608 600 618],0.5,64.4,86.0
1786,5,119.91,Key Door,27.06,Double,Agent,10,18.4,[ 893  962 1071 1037 1025],0.2,50.4,51.11
1787,5,117.67,Key Door,1.58,Double,Agent,10,0.8,[ 893  962 1071 1037 1025],0.5,50.2,66.67
1788,5,220.13,Other Door,68.33,Double,Agent,10,54.8,[1306 1300 1227 1166 1125],0.2,74.6,90.73
1789,5,185.02,Other Door,43.56,Double,Agent,10,28.4,[1306 1300 1227 1166 1125],0.5,63.2,93.42
1790,5,159.54999999999998,Key,41.81,Double,Agent,10,29.6,[264 282 338 203 337],0.2,58.8,71.15
1791,5,146.49,Key,21.45,Double,Agent,10,12.4,[264 282 338 203 337],0.5,54.6,79.49
1792,5,163.11,Orb,51.16,Double,Agent,10,44.0,[1319  573 1332 1027 1341],0.2,58.0,61.11
1793,5,148.59,Orb,29.49,Double,Agent,10,18.4,[1319  573 1332 1027 1341],0.5,56.0,74.19
1794,5,237.65,Level Door,79.11,SVM,Agent,10,78.0,[526 390 390 559 565],0.0,79.4,80.25
1795,5,189.26999999999998,Green Door,64.27,SVM,Agent,10,78.8,[756 713 702 682 808],0.0,56.2,54.27
1796,5,193.0,Key Door,65.25,SVM,Agent,10,73.6,[1004 1043  893 1028  893],0.0,60.8,58.6
1797,5,164.29999999999998,Other Door,54.94,SVM,Agent,10,55.6,[1272 1335 1111 1326 1146],0.0,54.4,54.3
1798,5,156.64000000000001,Key,50.96,SVM,Agent,10,47.6,[274 811 345 323 211],0.0,54.2,54.84
1799,5,201.10000000000002,Orb,67.84,SVM,Agent,10,77.2,[1042 1325 1329  581 1324],0.0,63.4,60.5
